ea51df9d210d7d94910bfc25c57543c6,0.42977007249827726,0.018787425795966612,0.3929467179381827
8d6d75428a39fc3de507f7fc17b4a60a,-7.546365663735344e-06,5.345067988553002e-06,-1.8022698921299228e-05
a9deaf134f3bfe1ae02bf529129e1e52,0.40141774422225485,0.025072099377117907,0.3522764294431038
89d0f9161a096e5a0135fab88e2ddb32,0.44476633638036384,0.0054737674799530504,0.43403775211965584
c684ab87a6b8dd471d2e8d42b2a30c7c,0.4519776792881907,0.024345386776245998,0.40426072120674855
16d5231c55463a44ae5dc0052b327962,0.3256072234848265,0.03230449519267825,0.26229041290717714
41a31bb001af55b25365dbe3034002b9,0.47043017619023414,0.006561065598003536,0.4575704876181472
9ba7ec4a20e57f506e8ba58c024eafd1,0.43228670253543183,0.011990595479231076,0.4087851353961389
e1f4aca983683cbaee527aff74d28428,0.4888357832554604,0.007757933704092472,0.4736302331954392
12f57aa623f3ea0a6f5d83c3c97f4982,0.4926470030239939,0.006265045871981472,0.4803675131149102
b0a21a39b3fe04c60a7828bec84c31aa,0.42041225712761837,0.007606055350769903,0.40550438864010935
35906ee635b59e10eb708e6347f9203c,0.49301449333105174,0.006896677048766767,0.4794970063154689
c7cd8406abbf49f812a1a043ab1ee24a,0.4921891591637012,0.006648968453903069,0.4791571809940512
507b4fff0a03ecff1efaa958ed1a9d96,0.49241805936274163,0.007086552274070027,0.47852841690556436
abe5ac4102493e08aadb6f71cc820b07,0.4922797950453739,0.006808746337785647,0.47893465222331405
42e7248d3bc3b13dfd80437da06c6588,0.4920296872467656,0.007449794061548764,0.47742809088613003
c4398612018d9b5d9e90420862e460ca,0.4952165653291562,0.007028040178021959,0.48144160658023316
682e43bb9cdc3d4a61b4f44254a565a9,0.4941209432496022,0.006730249145294691,0.4809296549248246
9744039f77b5898cbdd35d01d0e23581,0.4939260639894642,0.006641392674763268,0.4809089343469282
8038ba97a9dab5a29dbf495056e151e1,0.4930481883975216,0.007244550874550539,0.4788488686834026
f7ecc6d195d87f724a95efe06aca4f1c,0.49333599100167486,0.006661476193197257,0.48027949766300826
65087370f33c59fd8f9f1b207ca27790,0.4938444207188771,0.006889252279418123,0.48034148625121753
0633fd0a39da48c95566a37f0002baec,0.4944312971340798,0.007061392220679819,0.48059096838154736
e476bc5578b8490845caaaa1e0cbc02f,0.4845701493722929,0.004772118596396502,0.4752167969233558
56be2d9b8ea5da81084da10c156bc25b,0.4933979891343025,0.007217622943466936,0.4792514481651073
cd317ed2415519aa6bb3c08bc168196e,0.49420199440273815,0.007066399230245238,0.48035185191145746
77f4b65eabeef4a2b78dfffbb289225a,0.4942919848424932,0.0070356460385656815,0.48050211860690445
29a4bd3812652fc743e5ccbbfccce1c6,0.49403360611426556,0.006784190552520681,0.480736592631325
0bae5d1aa5af6984c7e57baf201cb167,0.49394672191766925,0.006902199395069052,0.4804184111033339
2440491674ae9a3234d4393648431837,0.4942260046466374,0.006767507697001013,0.48096168956051544
69ec4c58db1e760b048a84f2cbe80e60,0.49395113534875035,0.006738920039466023,0.48074285207139694
decc6b3504a8dcdd447d0c6873e1e290,0.49425788529864434,0.006731768135736682,0.4810636197526004
c87582841216a88b46f7fd3611dfc4ea,0.4936653107645531,0.006972910797304188,0.47999840560183693
7a8c176c5d4f359c3f36608b35dac76c,0.49396541108250913,0.007134004495116851,0.4799827622720801
e106e363329aff3e75ba3378d33ddd5c,0.49450348937647004,0.0069096804061026555,0.48096051578050886
e1b2df64908cd79b1be5e6b4ec2a38a1,0.4939768683301732,0.0063162411989396315,0.4815970355802515
338c2057d95e49ee7f541b4d8306c79c,0.4936803567193328,0.006829819102826712,0.4802939112777924
abd371ff24c0448e20958650d5480899,0.4942308858868435,0.006936794814486855,0.48063476805044925
0eafdc096163a19c814c206ad064bb16,0.49409139334950875,0.006283265345091048,0.4817761932731303
5c3575748ec8ea0b6431123448f9c1fe,0.49381881361896285,0.006605591473220037,0.4808718543314516
11e5f137f2ac98f91b3c470558902f60,0.4937386302065009,0.006962554781748593,0.48009202283427366
d56cf4dd183e9639a36526523919fca3,0.4936517210541586,0.006781808768894517,0.48035937586712535
fcec121211c3a9bcb1691a27479c3338,0.49288873582566345,0.00692123753165313,0.4793231102636233
e156c52bde2470996ea079ada618337b,0.49308540304464177,0.006506371331914403,0.48033291523408955
919f48ba8eb9f2a3e3b20d2d62aa3c79,0.49378923118200674,0.006878539567478273,0.48030729362974933
40c2c249398b0351e645313ecc1357de,0.4941241040701839,0.007159864426768647,0.4800907697937174
aff7381820a64d63d8dbdfb2c6f93c62,0.49401266653157466,0.006674538893988304,0.4809305702993576
cc1765dead0e98d96424e0852f460953,0.4647357864388625,0.007322702765755502,0.4503832890179817
375bdb8e6fbaf67507f9496757cb15c6,0.4937584674802247,0.007174687612425226,0.4796960797598713
4987e0f601e0fa9012ac67e809940ed7,0.49521379299829454,0.0070088544346249455,0.48147643830642967
7540e5fb68d43fab7d912dc473be3e4a,0.49443490182345,0.006268096128584215,0.48214943341142497
c428f0cf01bc1c6a112063e4196195d3,0.4950899897149273,0.0068545402819922725,0.48165509076222246
488c14334d4e673c77eaf085fe31d7df,0.4927928679138935,0.006849141055846237,0.47936855144443485
39666d9779548de8f7827d28d7dcdf47,0.4939429908292664,0.006919462300580808,0.48038084472012804
